1053,maybe,6.449113003198614,worry
53,mgmt,0.7403626894942439,anger
582,mine,6.663264205448195,hate
1088,minute,17.121134041110313,worry
24,mom,0.0,anger
297,moment,2.9614507579769755,enthusiam
628,mommy,38.49885985370068,love
460,monday,11.58262313008158,happiness
1072,money,20.887783530154586,worry
1081,month,14.478278912601978,worry
115,morning,0.0,boredom
601,mother,24.79421840977682,love
131,movie,0.0,boredom
650,much,12.669639190421632,love
647,mum,29.61450757976976,love
649,music,10.003174521434094,love
1084,na,17.46355672193252,worry
991,name,9.62471496342517,surprise
275,need,3.70181344747122,enthusiam
7,never,0.0,anger
109,night,0.0,boredom
143,note,1.4807253789884878,boredom
1079,nothing,14.741520347376555,worry
888,office,14.058646202568404,sadness
778,ok,8.143989584436683,relief
773,okay,8.143989584436683,relief
918,omg,25.912694132298537,surprise
1070,one,5.4033108945718125,worry
183,online,1.4807253789884878,boredom
92,oven,0.7403626894942439,anger
46,packing,0.7403626894942439,anger
1094,pain,21.52730199768287,worry
49,part,0.7403626894942439,anger
438,party,20.545360849332376,happiness
162,peep,1.4807253789884878,boredom
1,people,0.0,anger
59,pepo,0.7403626894942439,anger
593,person,5.922901515953951,hate
1022,phone,10.196570559111324,worry
263,photo,4.442176136965463,enthusiam
648,pic,10.266415956208675,love
476,picture,25.172331442804293,happiness
482,place,8.686967347561186,happiness
17,plant,1.4807253789884878,anger
1054,please,32.07128664960917,worry
599,ppl,5.922901515953951,hate
453,pretty,15.751443317821488,happiness
1085,probably,28.77784295236669,worry
1076,problem,33.85628582631375,worry
993,quot,9.62471496342517,surprise
99,quothow,0.7403626894942439,anger
1093,rain,12.898830303954488,worry
9,really,-0.1133656826681994,anger
595,reason,5.922901515953951,hate
168,right,-0.0755771217787996,boredom
52,risk,0.7403626894942439,anger
847,sad,36.27777178521795,sadness
856,sadly,31.83559564825249,sadness
18,sam,1.4807253789884878,anger
16,school,-0.0755771217787996,anger
38,seriously,1.4807253789884878,anger
693,shes,9.665319264265776,love
195,shift,0.7403626894942439,boredom
535,shit,9.028342887017,hate
19,show,0.0,anger
545,sick,9.62471496342517,hate
39,sister,1.4807253789884878,anger
1064,sleep,17.11069326034779,worry
61,soar,0.7403626894942439,anger
1047,someone,15.703571611517456,worry
1032,something,4.139268515822508,worry
437,song,11.97397335378206,happiness
8,soon,0.0,anger
149,sooooooo,1.4807253789884878,boredom
296,sore,2.9614507579769755,enthusiam
1013,sorry,56.84216501648624,worry
196,soul,0.7403626894942439,boredom
789,sound,7.403626894942439,relief
417,star,30.818041273998567,happiness
769,start,8.884352273930926,relief
102,still,0.0,boredom
63,stomach,0.7403626894942439,anger
584,stop,6.663264205448195,hate
130,stuck,2.2210880684827314,boredom
887,stuff,8.423725912786605,sadness
504,suck,17.573307753210507,hate
878,summer,8.950208782335768,sadness
1097,sun,12.635588869179909,worry
393,sunday,8.143989584436683,fun
980,surprise,11.105440342413658,surprise
87,taste,0.7403626894942439,anger
765,tea,9.62471496342517,relief
424,thank,28.763505189065327,happiness
401,thanks,38.86305818472509,happiness
81,thats,0.0,anger
185,thing,0.0,boredom
14,throat,1.4807253789884878,anger
583,ticket,5.078442873947063,hate
261,till,4.442176136965463,enthusiam
26,time,-0.0755771217787996,anger
91,toaster,0.7403626894942439,anger
29,today,-0.0755771217787996,anger
40,tomorrow,0.0,anger
1029,tonight,4.470409997088308,worry
163,tool,1.4807253789884878,boredom
1099,totally,16.436288679465903,worry
794,town,6.663264205448195,relief
548,traffic,9.62471496342517,hate
590,train,4.5141714435085,hate
45,transtelecom,0.7403626894942439,anger
54,travelin,0.7403626894942439,anger
493,trek,13.61931350873814,happiness
390,trip,6.206985734824188,fun
193,tryst,0.7403626894942439,boredom
139,tube,1.4807253789884878,boredom
893,tv,22.95124337432156,sadness
1073,tweet,5.316160718852912,worry
116,twitter,0.0,boredom
1065,u,5.664761421728513,worry
293,version,2.9614507579769755,enthusiam
656,video,19.185228634911127,love
294,voice,2.9614507579769755,enthusiam
191,volleyball,1.4807253789884878,boredom
277,vote,3.70181344747122,enthusiam
66,wahts,0.7403626894942439,anger
415,wait,3.725341664240257,happiness
440,war,41.460310611677656,happiness
123,way,0.0,boredom
854,weather,8.6369643863346,sadness
132,week,0.0,boredom
147,weekend,0.0,boredom
1007,well,10.223993234081592,worry
65,wendys,0.7403626894942439,anger
95,whin,0.7403626894942439,anger
299,wish,2.9614507579769755,enthusiam
180,woman,1.4807253789884878,boredom
796,word,6.663264205448195,relief
2,work,-0.188942804446999,anger
633,world,6.63852951198151,love
797,worry,6.663264205448195,relief
911,wow,25.392214369735317,surprise
79,xxx,0.7403626894942439,anger
637,ya,25.392214369735317,love
28,year,-0.0755771217787996,anger
470,yes,22.00658578710394,happiness
469,yesterday,13.354484552066046,happiness
1033,yet,13.691967118461864,worry
1041,youre,3.4769855532909064,worry
150,youtube,1.4807253789884878,boredom
